;date;text;link
73;2023-01-22 10:48:11;"Уличный музыкант у станции метро ""Владимирская""";
74;2023-01-21 12:52:17;"В Петербурге отреставрируют дом Вельяшева на Колокольной улицеЧиновники из Государственно-административной инспекции Петербурга выдали ордер на реставрацию дома № 5 по Колокольной улице, известного как дом коллежского советника Василия Александровича Вельяшева.С 1 февраля нынешнего года по 14 октября 2024 года работы будет выполнять ООО ""Матис"", заключившее контракт с петербургским ГКУ ""Дирекция заказчика"".Дом был построен в эклектичном стиле по проекту архитектора Николая Беккера в конце 1870-х годов. В самом конце XIX века здесь останавливался певец Федор Шаляпин. В октябре прошлого года КГИОП включил здание в единый реестр объектов культурного наследия регионального значения.Дом будет отреставрирован по программе КГИОП «Наследие», включающую 255 жилых многоквартирных домов, являющихся объектами культурного наследия. Фото: Вадим Суходольский";
75;2023-01-20 20:00:00;В Центральном районе отремонтировали детскую поликлиникуЗданию детской поликлиники № 44 на Мытнинской улице в этом году исполнилось 35 лет, и за все эти годы оно ни разу не ремонтировалось капитально. За время ремонта произведен огромный объем работ – от замены абсолютно всех коммуникаций до установки лифтов и открытия двух бассейнов.  Гордость поликлиники – штат врачей-специалистов, которому могут позавидовать специализированные детские медицинские центры. Здесь будут принимать медики едва ли не всех общих и узких специальностей: неонатолог, офтальмолог, гинеколог, невролог, психолог, логопед, эндокринолог, аллерголог, эндокринолог.  «Мы будем заниматься оказанием помощи деткам всех возрастов. Основные направления – неврология, травматология, ортопедия. Я хочу поблагодарить город за то, что поверили нам и не прекращали работу поликлиники во время капремонта, хочу поблагодарить строителей за скорость и качество работ, своих коллег – за терпение и родителей маленьких пациентов – за понимание. За все время ремонта мы не получили ни одной жалобы», – рассказал главный врач Михаил Семьюшкин.  В смену поликлиника сможет принимать по 670 пациентов. В поликлинике открыты отделение медицинской реабилитации с дневным стационаром, педиатрическое отделение, кабинеты врачей-специалистов, кабинеты ультразвуковой и функциональной диагностики, заборный пункт биологических материалов, инфекционные бокс-фильтры, городской аллергологический кабинет, медико-социальное отделение, кабинет здорового ребенка.С 19 декабря в поликлинике заработали большой и малый бассейны в отделении медицинской реабилитации для детей с поражениями центральной нервной системы, с заболеваниями опорно-двигательной системы. Посещать бассейн в целях оздоровления могут дети в возрасте от 0 до 17 лет.  Крайне важно, что с 16 декабря в отремонтированные помещения вернулся межрайонный травматологический пункт, который обеспечивает экстренной медицинской помощью по профилю «травматология» детское население Центрального и Адмиралтейского районов.  Губернатор Александр Беглов, побывавший на открытии поликлиники после капремонта, отметил, что медучреждение – одно из самых больших в городе. Оно обслуживает 20 тысяч маленьких пациентов в целом, одно только главное здание на Мытнинской принимает 12 тысяч детей за год.  «Мы не прекращали работу поликлиники, потому что для жителей Центрального района это создало бы проблемы. Для нас было крайне важно ремонтировать ее в два этапа, и нам это удалось, сегодня поликлиника полностью работает. Мы не только капитально ремонтируем поликлиники, но и делаем отдельные ремонты, закупая новое современное оборудование. В прошлом году отремонтировали таким образом 29 поликлиник, в этом году еще 39 поликлиник также будет отдельно отремонтировано, туда также будет закуплено оборудование. В первую очередь мы обращаем внимание именно на детские поликлиники», – заметил Александр Беглов.;
76;2023-01-20 10:22:33;Невский проспект 1962 год.;
78;2023-01-19 15:54:58;Появилось видео падения строительных лесов на автомобили на Кавалергардской улице в Центральном районе — сильный ветер сегодня не щадит никого.К моменту падения на земле уже лежал поверженный дорожный знак, следом отправилась гораздо более массивная конструкция. Кто-то успел проехать за считанные секунды, кто-то чудом увернулся, а вот припаркованным машинам, наоборот, очень не повезло.;
79;2023-01-19 12:09:58;На Кавалергардской улице упали строительные леса;
80;2023-01-19 08:41:16;"Центральный район стал лидером по эвакуации неправильно припаркованных автомобилей в Санкт-ПетербургеПо данным Комитета по транспорту в 2022 году на штрафстоянки отправлено 105 тыс. автомобилей. Больше всего нарушений выявлено в Центральном районе - эвакуировано 12,5 тыс. автомобилей. На втором месте - Выборгский район (10,1 тыс. автомобилей). Замыкает «тройку лидеров» Московский район - там за неправильную парковку на специализированные стоянки направлено 9,8 тыс. транспортных средств. Всего в 2022 году было вынесено 711 тыс. постановлений об административных правонарушениях, предусмотренных ч. 5 ст. 12.16 КоАП РФ, - остановка и стоянка в зоне действия дорожных знаков 3.27-3.30 «Остановка/стоянка запрещена». За несоблюдение петербуржцами правил пользования платной парковкой вынесено еще порядка 420 тыс. постановлений, предусмотренных ст. 37-2 Закона № 273-70.  В числе положительных результатов работы Комитета по борьбе с неправильной парковкой: снижение смертности на дорогах Санкт-Петербурга; увеличение средней скорости движения городского наземного транспорта; создание безопасных условий для высадки и посадки пассажиров на остановках; обеспечение беспрепятственного проезда спецавтотранспорта.  Заявку о нарушении правил парковки можно направить в Комитет через форму на сайте: komtrans.spb.ru. В 2022 году петербуржцы направили более 18,5 тыс. таких обращений. Больше всего заявок поступило от проживающих в Приморском районе – 2245 шт., Центральном районе – 2049 шт. и Московском районе – 1598 шт. Указанные в обращениях адреса впоследствии учитывались при составлении маршрутов патрулирования улиц пешими инспекторами и движения парконов, осуществляющих автоматическую фотофиксацию.  Напомним, оплатить административный штраф за нарушение правил пользования платной парковкой или несоблюдение требований дорожных знаков «Остановка/стоянка запрещена» необходимо в 60-дневный срок. В противном случае последует принудительное взыскание судебными приставами, а также дополнительный штраф в двукратном размере.С 29 июня 2021 года полномочия по администрированию нарушений правил остановки и стоянки транспортных средств в Санкт-Петербурге перешли Комитету по транспорту от МВД России. В обязанности Комитета входит контроль нарушений в зонах действия дорожных знаков 3.27 «Остановка запрещена» и 3.28 «Стоянка запрещена» с установленной дополнительной табличкой 8.24 «Работает эвакуатор».В настоящее время административный штраф за нарушение правил остановки/стоянки транспортных средств составляет 3000 рублей.";
81;2023-01-18 19:33:59;18 января в России празднуется День прорыва блокады Ленинграда. В 2023 году страна отмечает 80-летие этой знаменательной даты.  18 января 1943 года в результате операции «Искра» войска Ленинградского и Волховского фронтов прорвали блокадное кольцо. Благодаря этому удалось восстановить сухопутную связь с осаждённым городом и в кратчайшие сроки проложить железную дорогу для доставки продовольствия и топлива. 7 февраля 1943 года в Ленинград после полуторагодового перерыва пришел первый поезд с «Большой земли».  Ленинграду грозило полное уничтожение, но неистребимая воля людей к жизни, а также мужество советских воинов смогли переломить ситуацию. Низкий поклон ветеранам-фронтовикам, труженикам тыла, жителям блокадного Ленинграда! Поздравляем всех жителей Центрального района с Днём прорыва блокады Ленинграда!;
82;2023-01-18 09:29:00;Мы решили возобновить бесплатные утренние зарядки в Таврическом саду и проводим опрос за удобное время в субботу.  Думаем, на счёт интервала от 9:00 до 11:00 включительно. Зарядка длится 20-25 минут.  Если вы живёте рядом, хотите познакомиться с людьми рядом, мотивировать друг друга делать зарядку, улучшить физическую форму и увеличить время здоровой жизни, то зайдите пожалуйста в чат по данной точке vk.cc/ch765E и напишите удобное вам время.  Упражнения можно пропускать, дети с родителями, возраст неограничен.  Ведущий - волонтёр: [id547585|Anna Gavrilova] Проект vk.com/zsosed_spb_and_lo  Посмотрите другие точки зарядок - на карте vk.cc/ceEQVc - в каталоге vk.cc/cfn0uD  Проект реализуется при поддержке Комитета по физической культуре и спорту Правительства Санкт-Петербурга.  С уважением, автор и руководитель проекта Зульфат Валиуллин , команда ведущих - волонтёров и поддержки сообщества во VK, Telegram;
83;2023-01-18 06:29:00;Дoбрый день. Есть у кoгo кoнтакты хoрoшегo мacтeрa пo ремoнту хoлoдильникoв?;
84;2023-01-17 18:40:29;Рубинштейна настраивают на «мажорный» лад. Скандальные бары открываются заново — кто за ними теперь стоит?Заведения на улице Рубинштейна, прекратившие работу в ноябре 2022 года, после возбуждения уголовных дел против владельцев, вновь начали принимать посетителей. Новые собственники пока держатся в тени, но за ними маячат фигуры, сделавшие имя на Думской. Несмотря на обещания начать с чистого листа, в бизнес-модели заведений просматриваются проверенные схемы.  Пока владельцы Bar Group, которых подозревают в выкачивании денег из подвыпивших посетителей, остаются под арестом, принадлежащие им заведения возобновляют работу. Как убедился корреспондент «Фонтанки», на данный момент для гостей уже открылись ночной клуб RS-20, а также бар Major (прежнее название — Vice city, еще раньше «Трудовые будни»). Готовятся к запуску еще несколько заведений.О взлете и падении Bar Group ранее подробно рассказывала «Фонтанка». Двое молодых людей, Дмитрий Куценко и Николай Абросимов, за короткое время арендовали несколько помещений на улице Рубинштейна, освободившихся после ухода других проектов. После ареста куратора «барного подполья» Александра Коновалова они стали главной силой на питейной магистрали и открыто заявляли о намерении захватить там всю власть. Во время ковидных ограничений заведения Bar Group работали вопреки запретам — практически не скрываясь.  Проблемы у предпринимателей начались только год спустя: визит полиции в ноябре 2022 года в девять заведений группы закончился задержанием дюжины человек. По версии следствия, в барах к подвыпившему клиенту подводили промо-модель или даже двух. Они помогали ему еще больше поднять градус с помощью алкоголя, который разливали в гаражах в Калининском районе. А потом мужчине выставляли либо в несколько раз завышенный счет, либо один и тот же, но несколько раз подряд. Модели в это время активно отвлекали клиента от математики. Организаторами схемы следствие сочло основателей Bar Group Дмитрия Куценко и Николая Абросимова. Их арест, по данным «Фонтанки», в конце декабря был продлен до марта.  Тем неожиданнее для соседей стал перезапуск заведений: с декабря начал работать Major, а после каникул открыл двери и RS-20.  «Мы теперь Major»  На своей странице «ВКонтакте» бар Major позиционирует себя как «самый роскошный бар на улице Рубинштейна». В чем особенная роскошь — понятно не вполне. Интерьер в целом был унаследован от предшественника — Vice city. То же неоновое освещение, те же барная стойка, пульт для диджеев и лаунж-зона. Сменилась вывеска, появились буквы «Major» внутри заведения и слоган «Soup of the day — vodka red bull».Единственное отличие — коктейльная карта стала проще и лаконичнее. «А мы не Vice city. Мы теперь Major», — заявляет бармен в ответ на недоумение посетителя, куда исчезли привычные напитки. По его словам, бар закрылся после ноябрьских обысков, потом заведение продали новому собственнику.  «Меню будет расширяться, но будет чуть подороже», — комментирует бармен. К слову, и сейчас цены не самые демократичные. Что ж, названию нужно соответствовать. Публику расценки не смущают — ближе к полуночи за барной стойкой и на танцполе становится тесно. Среди гостей, отплясывающих под «Шальную императрицу», компании подружек и парочки. Трое молодых людей чуть ли не с порога делают заказ, выпивают залпом сет с пылающим огнем шотом и тут же уходят, освобождая место новым гостям.На вопрос, кому теперь принадлежит заведение, бармен разводит руками: «Работаю тут два дня». Впрочем, по словам молодого человека, те же предприниматели уже перезапустили бар RS-20. На очереди другие проекты. «Noir в середине февраля откроют, сейчас там ремонт», — пояснил он.  На фасаде RS-20 нет вывески, но перед входом толпа гостей, вышедших перекурить, а новых клиентов активно завлекают зазывалы: «Девушка, пойдемте к нам на танцпол, два зала, алкогольная карта». Алкогольная карта снова оказывается отнюдь не демократичной. На вопрос, почему так дорого, официант уверяет, что после перезапуска цены даже снизились, но вскоре они опять повысятся, а предложение обновится. Возможно, поэтому новых меню решили много не печатать — их не хватает на всех посетителей. На вопрос о том, кому теперь принадлежит заведение, сотрудник пожимает плечами: знает, что теперь владельцы другие, но он их ни разу не встречал.По словам персонала, заведение работает считанные дни, но популярностью пользуется бешеной. «Работаем до 6 утра. Основное веселье начинается после 23:00. Вчера офигела от того, сколько народа», — делится впечатлениями девушка, принимающая одежду в гардеробе. В зале с музыкой посетители группируются возле барной стойки — в основном компании миловидных девушек. В лаунже меланхолично попивает вино парочка юных особ: на сколько коктейлей хватит стипендии, страшно подумать. За соседним столиком деловая встреча: два солидных мужчины пьют кофе, обсуждают бизнес. Но внезапно меняют настрой. «Сейчас на Думскую поедем», — говорит один из них, оплатив счет.Загадочный Руслан с Думской  Моделей, пристающих к подвыпившим клиентам, на которых погорела Bar Group, в заново открывшихся заведениях корреспондент «Фонтанки» не заметил. Но кое-какие общие черты бизнес-модели прослеживаются.  Оба заведения без вопросов разрешили заплатить картой. На чеке, выданном в баре Major, был указан ИП Поповский Е.А. Правда, предприниматель ведет деятельность довольно далеко от улицы Рубинштейна — на улице Маршала Казакова, 35, павильон 506. В RS-20 деньги за коктейль ушли другому ИП — Олегу Олеговичу Соболеву, который также базируется на улице Маршала Казакова, но в доме 29. Если предположить, что указанные предприниматели являются новыми хозяевами баров, продавать спиртное легально они не могут — алкогольные лицензии по закону нельзя оформить на ИП. По данным реестра Росалкогольрегулирования, алкогольные лицензии в этих двух барах по-прежнему оформлены на ООО «Бар-Групп».  Слухи о том, что у заведений появились новые хозяева, активно циркулируют по барной магистрали. Часть собеседников «Фонтанки» предполагают, что изначально за бизнес взялись старшие родственники находящихся под арестом Куценко и Абросимова, которых и называли истинными инвесторами Bar Group. Во всяком случае, такой версией делились со своими коллегами сотрудники баров, которые начали приоткрываться еще в декабре. К слову, перезапуск не прошел незамеченным. По информации «Фонтанки», 28 декабря в Major и RS-20 пришла полиция — «познакомиться». «ОМОН и спецназ были, работали жестко», — сообщил источник издания. После визита ночная жизнь на какое-то время снова замерла.  Другие собеседники уверены, что Bar Group и стоящие за ней инвесторы покидают рынок. По данным брокеров, владельцы помещений начали расторгать договоры аренды с Bar Group, поскольку после ареста Куценко и Абросимова и закрытия заведений перестали получать плату. «Собственники, оценив ситуацию и посчитав, что возврат к деятельности в ближайшее время невозможен, приняли решение расторгнуть ряд своих арендных соглашений на помещения. Уже сейчас освободившиеся точки переходят к другим заведениям аналогичного формата», — комментирует Полина Фиофилова, руководитель департамента коммерческой недвижимости компании KNRU.  Судя по выписке из Росреестра, пока договор с Bar Group расторгли собственники помещения на улице Рубинштейна, 14, где работает Major. Запись о новом арендаторе пока не появилась. Но, по словам информированных собеседников «Фонтанки», сделка уже состоялась, еще несколько — в процессе оформления.  Несколько источников на барной магистрали сообщили, что преемники Bar Group — «люди с Думской». Два собеседника называют даже имя Руслан и прозвище Молдован. Но фамилия загадочного предпринимателя — пока тайна даже для самих работников, тем более что официальных трудовых договоров никто не подписывает и зарплату получает на руки от непосредственного начальства. Зато в публичное поле просочились некоторые детали биографии. Якобы этот бизнесмен имел отношение к таким популярным заведениям, как «Мёд», Bar Duck, «Лед» и другим. Но после скандалов с продажей шариков, с драками и рейдами полиции вышел из бизнеса и решил попытать счастья на улице Рубинштейна.  Но проверить эту гипотезу не удалось: в составе учредителей юрлиц, на которые оформлены алкогольные лицензии по адресу этих заведений, бизнесмена с таким именем нет. Один из собеседников утверждает, что предприниматель изначально мог являться партнером Куценко и Абросимова, которые тоже начинали свою карьеру на Думской. Другой утверждает, что он делал предложение о выкупе бизнеса основателям Bar Group еще до их ареста, но тогда получил отказ.«Фонтанка» попыталась связаться с хозяином Major и RS-20 через человека, претендующего на личное знакомство с ним. Тот передал ответ, что предприниматель не желает общаться с прессой, но своих и чужих ошибок обещает не повторять. «Веселье без запрещенных вещей и схем, на которых погорела Bar Group», — описывает бизнес-планы новой команды собеседник издания.  В других заведениях Bar Group тоже стали появляться признаки жизни. Союз улицы Рубинштейна поделился с «Фонтанкой» видео, на котором трое людей заносят коробки с алкоголем в бар Noir. В ассоциации сообщили, что оно было снято на прошлой неделе. Кроме того, по словам одного из членов Союза, с 12 на 13 января в тестовом режиме открылся «Провокатор», но его работу прервал визит полиции. К перезапуску, по словам источников, также готовится Nau. Во всяком случае, бывшие сотрудники Bar Group, которые раньше интересовались подработкой в других заведениях, теперь ее не ищут, комментирует менеджер Союза улицы Рубинштейна Анжелика Ефремова.Пока участникам Союза улицы Рубинштейна не удалось познакомиться с новыми соседями. По каким причинам они не хотят привлекать к себе внимание, можно только догадываться. О бизнес-модели пока делать выводы рано, но очевидно, что подход будет зависеть от того, на каких условиях удалось договориться с собственниками помещений. «Ставки, по которым предлагались эти объекты, когда их забирали представители Bar Group, были неподъёмными для общественного питания», — комментирует генеральный директор объединения Максим Жуков. Другой участник Союза сообщил, что интересовался условиями по аренде некоторых помещений Bar Group, но владельцы сообщили, что не ищут новых арендаторов.  В KNRU, напротив, считают, что ситуация с Bar Group может заставить собственников помещений пойти на уступки новым арендаторам, что привлечет на барную улицу добропорядочный бизнес. «По нашему мнению, некоторые помещения могут быть использованы не под развлекательный формат, а под рестораны в классическом понимании, что возможно и востребовано в этой локации», — комментирует Полина Фиофилова.Автор: Галина Бояркова, «Фонтанка.ру».;
85;2023-01-17 14:13:15;Вестибюль станции «Звенигородская» будет временно закрыт 21 и 22 января 2023 года Вниманию пассажиров! В связи с проведением работ по оснащению вестибюля станции «Звенигородская» линейкой универсальных турникетов режим работы вестибюля изменяется.  21 января и 22 января 2023 года вестибюль будет закрыт для входа и выхода пассажиров. Вход и выход будет осуществляться через вестибюль станции «Пушкинская».  Просим заранее планировать маршрут поездок.;
87;2023-01-17 07:31:42;Машина упала в Фонтанку после погониПадение автомобиля в реку в центре Петербурга стало финалом погони. Об этом сообщили «Фонтанке» в пресс-службе ГУ МВД по Петербургу и Ленобласти.Сотрудники ГИБДД 17 января в 00:14 остановили на Бородинской улице, 17, «Хёндэ Солярис» для проверки документов. За рулём был, как позже выяснилось, 25-летний гражданин одной из стран ближнего зарубежья. Он показывать документы не стал, а нажал на газ и поехал. Экипаж ДПС начал преследование, подавая сигналы остановиться. Водитель «Соляриса» всё прибавлял скорость и в какой-то момент не справился с управлением. Машина пробила ограждение и упала в Фонтанку. Водитель выскочил и побежал по льду, видимо, желая скрыться от полиции. Побег не удался: мужчина угодил в воду.  Вызванные на место спасатели достали беглеца из воды. Он госпитализирован с переохлаждением. Полиция установила, что в Петербурге мужчина находится без регистрации.В ДТП никто не пострадал. Автомобиль, как показывала «Фонтанка», извлекали из реки с помощью подъёмного крана. Полиция проводит проверку, выясняя все обстоятельства инцидента.;
88;2023-01-16 04:53:00;Феодоровский собор на Миргородской улицеФото: Роман Фомин;
89;2023-01-14 22:26:33;"Сняты строительные леса с лицевых и дворовых фасадов дома Ерошенко в Басковом переулке, 5 и дома Николаи на Колокольной улице, 13 - сообщает пресс-служба вице-губернатора Санкт-Петербурга Николая Линченко.  Это одни из первых жилых домов-памятников, фасады которых отреставрированы по программе КГИОП ""Наследие"". С 2021 года по инициативе координатора группы [club186793157|Жители центра - Центральный район] Вадима Суходольского была запущена петиция ""Спасти жилые дома центра Петербурга от разрушения!"", которую подписали свыше 1500 человек, большинство из которых - наши подписчики и жители Центрального района. Петиция дала старт масштабной общественной кампании за возобновление реставрации жилых домов исторического центра.  Весной началась кампания жителей, а осенью того же 2021 года финансирование программы ""Наследие"" было заложено в бюджет Санкт-Петербурга. С 2022 года программа реставрации фасадов ""Наследие"" стартовала - именно этого мы и просили в петиции. Жилые дома центра Петербурга, являющиеся объектами культурного наследия начали активно реставрировать. Конечно, не всё идёт гладко. Осенью 2022 года мы поддержали позицию жителей дома, выступающих за сохранение бирюзового цвета при реставрации фасада по программе ""Наследие"" особняка Бутурлиной на улице Чайковского, 10. К сожалению, КГИОП нас и жителей дома не услышал и фасад перекрасили в песочный цвет. Есть и вопросы по соблюдению температурного режима ремонта. К сожалению, на части объектов реставрация началась поздней осенью 2022 года, когда температура воздуха была ниже рекомендованных +8 градусов, что может отразиться на качестве выполняемых работ.  Тем не менее, в большинстве случаев мы видим, что облик домов, попавших в программу преображается к лучшему. На сегодняшний день строительные леса уже установлены на домах на улицах Восстания, Пушкинской, Маяковского. Реставрационные работы ведутся или планируются в ближайшие месяцы по актуальному списку жилых многоквартирных домов-памятников:  МО ""Литейный округ"":  - «Дом Д. А. Дурдина» (Санкт-Петербург, Кирочная ул., дом 12, литера А); - «Особняк П.А. Урусова» (Санкт-Петербург, Литейный пр., 17-19, литера А); - «Дом, где в 1904-1905 гг. жил писатель Горький А.М. и в ноябре-декабре 1905 г. состоялись совещания ЦК РСДРП(б) о вооруженном восстании в Москве» (Санкт-Петербург, ул. Восстания, дом 20; Ковенский пер., дом 16, литера А); - «Дом А.Е. Бурцева» (Санкт-Петербург, ул. Маяковского, д. 30, литера А) - дом, где ранее работал знаменитый ""Гастроном"" на углу с улицей Некрасова; - «Дом акционерного общества «Строитель» (Санкт-Петербург, ул. Захарьевская, д. 9, лит. А); - «Дом А.М. Александрова» (Санкт-Петербург, ул. Кирочная, 19, литера А); - «Дом Н.В. Чайковского» (Санкт-Петербург, ул. Маяковского, д. 36-38, литера А).  МО ""Владимирский округ"":  - ""Дом Ш. Николаи"" (Санкт-Петербург, Колокольная ул., дом 13, литера А); - ""Дом Н.Н. Никонова"" (Санкт-Петербург, ул. Достоевского, дом 38, литера А); - «Дом барона Л.К. фон Таубе с флигелями» (Санкт-Петербург, Пушкинская ул., д. 20/18); - ""Городской сиротский дом им. Генерала от инфантерии Г. Г. Белоградского"" (Санкт-Петербург, ул. Колокольная, 16, литера А); - ""Дом Н.Н. Балкашиной"" (Санкт-Петербург, Пушкинская ул., 8, лит. А (Пушкинская ул, 8)); - ""Дом В.А. Вельяшева"" (Санкт-Петербург, ул. Колокольная, д. 5, литера А ); - «Дом Д.А. Поливанова» (Санкт-Петербург, Пушкинская ул., 6, литера А) (Пушкинская ул., 6)); - «Дом Торгово-промышленного товарищества Бажанова Ф.Г. и Чувалдиной А.П. с дворовыми флигелями» (Санкт-Петербург, ул. Марата, дом 72, литера А); - «Дом Э.П. Дубровича» (Санкт-Петербург, ул. Коломенская, дом 33/40, литера А)  МО ""Смольнинское"":  - «Дом Шрейберов» (Санкт-Петербург, ул. Чайковского, 63, литера А); - ""Дом Б. О. Фукса"" (Санкт-Петербург, ул. Восстания, д. 41, литера А); - «Дом М.Г. Баркона» (Санкт-Петербург, улица Некрасова, дом 42, литера А); - ""Дом М.М. Рянгина"" (Санкт-Петербург, Виленский пер., дом 5, литера А (Виленский пер., д. 5; Басков пер., д. 24)); - ""Дом А.П. Романова"" (Санкт-Петербург, Солдатский пер., дом 1/23, литера А (Восстания ул., 23; Солдатский пер., 1, литера А)); - «Дом П.Т. Бадаева» (Санкт-Петербург, ул. Восстания, д. 19, литера А).";
