date;id;text;views.count;likes.count;reposts.count;type;link;from_id;post_id;parents_stack;group_name
2021-04-29 16:46:24;163;Сегодня, в преддверии 9 мая, поздравили ветеранов Великой Отечественной войны #ЗнатьЧтобыПомнить, #ПоздравляемВетеранов #ЕРВнуково;20.0;0;0.0;post;;;;;Управа района Внуково города Москвы
2024-05-30 09:59:38;808;⁉А можно подобные установить в Северо-Западном мкр? В урны скидывается мусор, а хотелось бы, чтоб люди начали приобщаться к сортировке;;1;;comment;;541238581.0;806.0;;Управа района Внуково города Москвы
2024-05-30 11:57:12;814;[id541238581|Светлана], при выходе из парка скорее всего установить не получиться из-за детского сада вплотную к дороге. Проработаем вопрос с оператором по возможности установки в другом месте;;1;;reply;;-174038815.0;806.0;808;Управа района Внуково города Москвы
2024-05-30 11:58:24;815;мусор убрали;;1;;reply;;-174038815.0;806.0;808;Управа района Внуково города Москвы
2024-05-30 12:17:51;816;[club174038815|Управа района Внуково города Москвы], спасибо, я знаю, что убрано, но фото размещала для наглядности, в качестве примера. А можно их разместить ближе к мостикам? Там как раз выход непосредственно из лесопарка, но территория наша, ЗАО, идут по мостику и те, кто на веранде сидит, и прогуливающиеся. Фото несвежее, но могу сделать новых с разного ракурса;;0;;reply;;541238581.0;806.0;808;Управа района Внуково города Москвы
2024-05-30 12:54:41;817;[id541238581|Светлана], для замены этих контейнеров должна быть дорога для грузового транспорта. Отдел ЖКХ проработает вопрос размещения контейнеров;;0;;reply;;-174038815.0;806.0;808;Управа района Внуково города Москвы
2024-05-30 12:57:46;818;[club174038815|Управа района Внуково города Москвы], понятно, спасибо;;0;;reply;;541238581.0;806.0;808;Управа района Внуково города Москвы
2024-05-30 11:40:19;812;Поддерживаю !! Поставьте и поставьте и нам, пожалуйста , такие!;;1;;comment;;789045450.0;806.0;;Управа района Внуково города Москвы
2024-04-20 15:26:50;759;А когда же будет убрано в парке где поликлиника? Сломанные скамейки, мусор, прошлогодние листья куча, не очень комфортно и неприятно, сходили ли бы в Солнцево парк и посмотрели как там работают руководители, чистота и порядок и почему то у них дворники работают(а у нас из пол палки, пол часа поработали и след простыл) детские площадки даже не подметают стыд и срам;;0;;comment;;741860998.0;758.0;;Управа района Внуково города Москвы
2024-04-11 07:37:40;738;Лучше бы убирались на улице Центральной в парке, там скамейки поломанны, мусор, бутылки из под водки, пассажиры идут туда, стыдно!!!!!;;1;;comment;;741860998.0;737.0;;Управа района Внуково города Москвы
2024-04-11 14:06:38;740;[id741860998|Зоя Городничева-Морозова] Добрый день! Уборка парка будет проведена во время месячника, который проводится до 30 апреля 2024 года;;0;;reply;;539274646.0;737.0;738;Управа района Внуково города Москвы
2024-04-12 04:27:22;741;Надеемся, только большая просьба скамейки поганым цветом не красить, всё таки Внуково  у нас  красивый посёлок, хотелось бы яркие цвета , голубые и ещё чтоб было цвета небо;;0;;reply;;741860998.0;737.0;738;Управа района Внуково города Москвы
2024-04-22 05:57:54;760;[id741860998|Зоя Городничева-Морозова] Здравствуйте! Проведена уборка территории;;0;;reply;;539274646.0;737.0;738;Управа района Внуково города Москвы
2024-04-22 06:00:24;761;А на другой стороне, где поликлиника? Там что не Ваша територия?;;0;;reply;;741860998.0;737.0;738;Управа района Внуково города Москвы
2024-04-22 07:43:40;763;[id741860998|Зоя], территория наша. Если там кто-то распивает спиртные напитки, вызывайте полицию;;0;;reply;;-174038815.0;737.0;738;Управа района Внуково города Москвы
2024-04-22 07:48:38;764;Там не только бутылки там свалка мусора и листьев с осени не убирались, и не надо отписками заниматься пускай дворники гребут,за это мы деньги платим, лучше бы прошлись по Внуково  посмотрели, что и где📍❓;;0;;reply;;741860998.0;737.0;738;Управа района Внуково города Москвы
2024-04-22 08:29:09;765;[id741860998|Зоя], передадим ваши пожелания в управляющую кампанию;;0;;reply;;-174038815.0;737.0;738;Управа района Внуково города Москвы
2024-05-06 12:04:05;777;[id741860998|Зоя Городничева-Морозова] Здравствуйте! Мусор убрали. Вопрос уборки территории по указанному адресу поставлен на контроль. Опавшая листва в парках не убирается, так как является природным (экологическим) удобрением.;;0;;reply;;-179182571.0;737.0;738;Управа района Внуково города Москвы
2024-05-06 12:09:41;778;И ещё такой вопрос к Вам, а нельзя на Плотине в зоне отдыха поставить мусорные баки, люди каждый выходной идут отдыхать и жарить шашлыки, а мусора гора лежит, а на против в Солнцево парке всё аккуратно и кабинки туалетные, а здесь ходи до ветру(весь лес зас,,,,);;0;;reply;;741860998.0;737.0;738;Управа района Внуково города Москвы
2024-05-07 07:30:58;782;[id741860998|Зоя Городничева-Морозова] Здравствует! Уточним;;0;;reply;;-179182571.0;737.0;738;Управа района Внуково города Москвы
2024-05-15 14:27:28;794;"[id741860998|Зоя Городничева-Морозова] Здравствуйте! Сообщаем Вам, что недалеко от указанной территории располагаются урны и контейнерные площадки.  Ближайшие адреса:  1-ая Рейсовая ул. (при въезде в зону отдыха установлены контейнера типа ""колокол""). На протяжении всей зоны отдыха установлены урны. В непосредственной близости, по адресу: ул.Плотинная д.1, к.1, и ул.Рассказовская д.20, расположены контейнерные площадки. 
Специализированные мангальные зоны на данной территории отсутствуют. За разведение костра или мангала за пределами этих площадок, грозит штраф — 5000 руб. 
Спасибо за неравнодушие, усилим контроль за указанной территорией!";;0;;reply;;-179182571.0;737.0;738;Управа района Внуково города Москвы
2024-05-15 14:32:46;795;Всё ясно, толку нет, только отписки, руководство разогнать надо к чертовой матери, только сидят в кабинетах штаны протирают;;0;;reply;;741860998.0;737.0;738;Управа района Внуково города Москвы
2024-04-12 12:41:27;743;Еще решите вопрос !!!!п.Толстопальцево Чкалова 6,столб с разбитым фонарем,уже год как просим заменить,ни кому нет дела!!!!!!;;0;;comment;;342316401.0;736.0;;Управа района Внуково города Москвы
2024-04-16 13:07:09;753;"[id342316401|Натали], В настоящее время ведется работа «О восстановлении работоспособности и временной эксплуатации бесхозяйных объектов наружного освещения», после чего будут проведены работы по восстановлению работоспособности либо демонтажу установок наружного освещения и подготовлены материалы для передачи в суд для признания данных установок бесхозяйными.
На основании решения суда будет обеспечена подготовка необходимой документации и её передача в Департамент городского имущества города Москвы. На основании распоряжения Департамента городского имущества города Москвы бесхозяйные установки наружного освещения будут переданы в собственность города и хозяйственное ведение ГУП «Моссвет»";;0;;reply;;-174038815.0;736.0;743;Управа района Внуково города Москвы
2024-04-16 15:25:02;754;[club174038815|Управа района Внуково города Москвы], ну еще вроде как в ноябре их поставили на баланс,просто опять забыли!!!но спасибо вам что наконец поменяли плафон,да еще и такой хороший!благодарим всей улицей!;;0;;reply;;342316401.0;736.0;743;Управа района Внуково города Москвы
2024-04-12 19:43:33;745;"Обратились к Валерию за помощью... 🤣🤣🤣 
Вы чем дятлы там вообще занимаетесь??? Освещение, помойки, загаженная территория улиц, разбитые дороги, к стати где лежачие полицейские, по сквозным дорогам машины летают как по автобану, не пора ли начать оформлять пропуска на тяжёлый грузовой транспорт от 3т, за деньги соответственно, люди живут как на карьере...
Пора бы начать с благоустройства забытытых Вами уголков посёлка Толстопальцево...";;2;;comment;;635546879.0;736.0;;Управа района Внуково города Москвы
2024-02-01 09:30:12;663;Где же Вы видите активистов, сидят одни (которые в рот смотрят и слово против сказать не могут, обхохотаться можно, лучше бы не выставляли фото) лишь бы для галочки;;1;;comment;;741860998.0;661.0;;Управа района Внуково города Москвы
2024-02-06 15:36:52;668;[id741860998|Зоя], на манеже всё те же 😂;;0;;reply;;603854484.0;661.0;663;Управа района Внуково города Москвы
2023-12-26 18:58:55;642;Спасибо главе управы Алёхину С. А. за поздравление,  спасибо за подарки, которые вручила зам. главы управы Кузниченкова И. В.  Мы,  советники района часто обращаемся со своими просьбами к руководству района и всегда находим понимание в их лице.  Все вопросы и просьбы всегда  рассматриваются, по мере возможности часто принимаются  положительные меры. Никогда от управы не слышали слова нет. Очень жаль, что нет как раньше встреч с руководством района. Однако Асфальтобетонный завод демонтировали, ФОК построили, лифт на наземном переходе пустили. Только тротуар к лифту не чистится.  Теперь очередь за строительством торгового центра, нам обещали. От имени жителей микрорайона поздравляю с Наступающим Новым годом! Нам хорошо помогали и глава муниципального округа Рогов В. И., депутат Государственной Думы Саблин Д.В., депутат Мосгордумы Головченко В. В.  Желаем счастья. удачи во всех творческих делах и мирного неба над головой.;;0;;comment;;748954806.0;640.0;;Управа района Внуково города Москвы
2023-12-17 19:05:15;633;Уважаемая управа , хотелось бы получить какие то комментарии по поводу плохой и не своевременной уборки в нашем районе. Не вывозится снег на ул.Изваринская, многие дорожки во дворах вообще не чищены, в частности в моем дворе в между Изваринская д.2 и д.3 . Если не хватает у Жилищника дворников или разнорабочих , почему русским отказывают в трудоустройстве на данные ставки?? Сколько будет продолжаться данная система «на авось» в нашем районе ?;;2;;comment;;603854484.0;632.0;;Управа района Внуково города Москвы
2023-12-17 19:12:29;634;Пишите на портал Наш город через приложение, только тогда будет результат. На собственном опыте проверено.;;1;;comment;;30802402.0;632.0;;Управа района Внуково города Москвы
2023-12-17 20:38:05;636;[id30802402|Александра], моя заявка висела 8 дней, да убрали единыжды, и не все , кусками, просто для фотоотчета. Конечно загрузила с других ракурсов, пусть доделывают. Но зачем усложнять, наймите еще людей!;;1;;reply;;603854484.0;632.0;634;Управа района Внуково города Москвы
2023-12-17 19:13:27;635;Вчера отправила, сегодня убрали. А до этого самостоятельно чистили ((;;1;;comment;;30802402.0;632.0;;Управа района Внуково города Москвы
2023-12-20 04:50:06;638;Что убрали ? Центральная улица на тротуаре сплошной лед. УПРАВА ЖДЕТ ПОКА ВЕСНА ПРИЙДЕТ.;;0;;comment;;7631099.0;632.0;;Управа района Внуково города Москвы
2023-12-20 07:26:20;639;"[id7631099|Александр Геннадьевич] 
Добрый день!
Территория обработана.";;0;;reply;;539274646.0;632.0;638;Управа района Внуково города Москвы
2023-12-15 19:26:52;631;Мои два деда на памятной табличке.;;0;;comment;;41561384.0;630.0;;Управа района Внуково города Москвы
2023-12-07 13:23:03;619;А во дворах когда будете убирать;;1;;comment;;741860998.0;618.0;;Управа района Внуково города Москвы
2023-12-07 13:31:59;620;[id741860998|Зоя], сегодня утром убирали;;2;;reply;;-174038815.0;618.0;619;Управа района Внуково города Москвы
2023-12-07 13:38:28;621;В каком  дворе? А Вы придите посмотрите на Центральную, снег по пояс, дети катаются на проезжей части;;0;;reply;;741860998.0;618.0;619;Управа района Внуково города Москвы
2023-12-09 08:54:55;624;[id741860998|Зоя], снегопады были сильные не успевают убирать, работают же люди, а не роботы, уберут всё. Всему своё время.;;1;;reply;;739371867.0;618.0;619;Управа района Внуково города Москвы
2023-12-09 09:00:09;625;Сказки не надо рассказывать, что у нас первый год снег выпал? Дворников днемс огнём не сыщешь, работают два часа в день, Вас всех поганной метлой надо  гнать;;1;;reply;;741860998.0;618.0;619;Управа района Внуково города Москвы
2023-12-08 13:39:29;622;Наконец-то снег, и только снег без реагентов 😁👍;;1;;comment;;63028283.0;618.0;;Управа района Внуково города Москвы
2023-12-06 13:33:03;616;серьезно?;;3;;comment;;7905455.0;615.0;;Управа района Внуково города Москвы
2023-12-06 18:17:52;617;"Может быть не ""района Внуково"", а просто Внуково?  Тогда может быть и соглашусь... Просто район Внуково включает в себя ещё и д. Толстопальцево и п. Толстопальцево и тут у нас никто не слышал об "" организации, создавшей лучшие условия доступности инвалидам и иным маломобильнвм гражданам дворовой территории"", видимо все время забывают о нахождении в районе Внуково данных населённых пунктов...";;2;;comment;;33507175.0;615.0;;Управа района Внуково города Москвы
2023-12-05 15:53:53;614;Там два моих деда на памятной табличке.;;2;;comment;;41561384.0;613.0;;Управа района Внуково города Москвы
2023-12-01 13:01:50;608;В 8 вечера там было не пройти с коляской , половина была почищена , половина нет 🥲;;0;;comment;;201394078.0;607.0;;Управа района Внуково города Москвы
2023-12-01 17:01:55;611;[id201394078|Вероника], показуха;;0;;reply;;33507175.0;607.0;608;Управа района Внуково города Москвы
2023-12-01 16:50:16;609;Вся неделя в деревне Толстопальцево;;0;;comment;;33507175.0;607.0;;Управа района Внуково города Москвы
2023-12-11 10:55:58;627;;;0;;reply;;-174038815.0;607.0;609;Управа района Внуково города Москвы
2023-12-11 11:00:09;628;[club174038815|Управа района Внуково города Москвы], спасибо за фотки ПОСЁЛКА Толстопальцево... Когда вы там в управе наконец то разберётесь что это ДВА(!!!) разных населённых пункта расположенных рядом? Но спасибо что почистили, хотя я думаю без обращений на портал г Москвы и выноса проблемы в публичное поле, мы до сих пор бы ходили по колено в снегу. Но все равно спасибо;;0;;reply;;33507175.0;607.0;609;Управа района Внуково города Москвы
2023-11-16 14:51:11;598;Со старыми дырами.;;1;;comment;;739371867.0;597.0;;Управа района Внуково города Москвы
2023-10-25 09:35:21;581;"Здравствуйте. Я заранее извиняюсь что пишу под постом ,не по теме . Я Муртазалиева Вероника , мама ребенка инвалида . Живем во Внуково , прописаны так же во Внуково . 
Скоро Новый год , я услышала что моему ребенку положен новогодний подарок , так же дают билеты в цирк , на новогоднюю ёлку . Как нам получить что нибудь ? Куда звонить , подавать заявку ? Подскажите пожалуйста";;1;;comment;;201394078.0;580.0;;Управа района Внуково города Москвы
2023-10-27 07:12:31;584;[id201394078|Вероника], телефон отдела по взаимодействию с населением 8(495)736-07-60;;1;;reply;;-174038815.0;580.0;581;Управа района Внуково города Москвы
2023-10-03 13:14:19;551;Алешин ручей превратился в ручей канализации частных секторов;;3;;comment;;178087167.0;550.0;;Управа района Внуково города Москвы
2023-10-05 08:42:55;554;[id178087167|Татьяна], знаем и направляем письма во все инстанции. Если жители сами не ставят у себя септики, заставить мы их не можем;;0;;reply;;-174038815.0;550.0;551;Управа района Внуково города Москвы
2023-10-05 18:01:57;556;[club174038815|Управа района Внуково города Москвы], все в ваших силах! Верим!;;0;;reply;;178087167.0;550.0;551;Управа района Внуково города Москвы
2023-10-14 07:24:13;558;[club174038815|Управа района Внуково города Москвы], странно, что воду и газ частному сектору подвели, а канализацию нет, эти частные сектора сколько лет стоят, и сколько просили подключить к общей канализации, только руководящие структуры почему-то молчали все эти 50 с лишним лет!!!!;;0;;reply;;537099368.0;550.0;551;Управа района Внуково города Москвы
2023-10-14 17:49:39;559;[club174038815|Управа района Внуково города Москвы], но вы можете их оштрафовать за это!! Почему не штрафуете?? Это бы их быстро сподвигло подключится;;0;;reply;;31179420.0;550.0;551;Управа района Внуково города Москвы
2023-10-14 21:27:07;560;[id31179420|Катерина],  куда подключиться?);;0;;reply;;537099368.0;550.0;551;Управа района Внуково города Москвы
2023-10-16 16:35:34;565;[id537099368|Нюта], к единой системе канализационной городской. К которой подключены остальные дома частные. Те, кто на подключён, невооружённым взглядом и по запаху можно определить.;;0;;reply;;31179420.0;550.0;551;Управа района Внуково города Москвы
2023-10-16 17:57:26;566;"[id31179420|Катерина], по всему поселку не проложено ни одной канализационной трубы, единой системы!!! Народ живущий там, много лет просил подключить их, многие поставили на своих участках септики, но есть и старики, кому это не по карману!!! 
Прежде чем писать, лишь бы написать нужно поинтересоваться, где какие трубы есть!!!";;0;;reply;;537099368.0;550.0;551;Управа района Внуково города Москвы
2023-10-16 18:11:34;567;"[id537099368|Нюта], есть официальное письмо от мосводоканала с предложением подключить дома. Никто не откликнулся. Это письмо уже размещалось в переписке здесь в вк при обсуждении этого вопроса. Я пишу не для того, чтобы написать, а потому что этим вопросом уже почти год занимаюсь и пишу по разным инстанциям.
Если вам так хочется негатив свой излить- идите мимо. Я вас к диалогу не звала и с вами конкретно общаться не собираюсь. Хорошего вечера!";;0;;reply;;31179420.0;550.0;551;Управа района Внуково города Москвы
2023-10-16 18:15:00;568;[id31179420|Катерина], меня не нужно звать, я сама прихожу))) если пишете коммент, то будьте готовы к тому, что и Вам напишут! Негатива никакого я не вижу в своих комментах, покажите это письмо, я не видела.;;0;;reply;;537099368.0;550.0;551;Управа района Внуково города Москвы
2023-10-16 18:51:06;569;[id31179420|Катерина], и все ли сидят жители в vk чтоб увидеть договора ));;0;;reply;;468153235.0;550.0;551;Управа района Внуково города Москвы
2023-10-16 18:51:52;570;Такие вещи не в vk обсуждаются,а собраниями с жителями;;0;;reply;;468153235.0;550.0;551;Управа района Внуково города Москвы
2023-10-16 19:13:10;571;[id468153235|Наталья], жители с 2010 года борется и депутаты в курсе. Успехи свои управа обсуждает красивого и в vk;;1;;reply;;178087167.0;550.0;551;Управа района Внуково города Москвы
2023-10-16 19:21:04;572;[id468153235|Наталья], поэтому и просим власти чтобы донесли это до жителей. И не через вк обращение к властям идёт, как и к самим жителям. Здесь обсуждение сейчас, и только, так как тему подняли в посте.;;0;;reply;;31179420.0;550.0;551;Управа района Внуково города Москвы
2023-10-05 14:14:04;555;"Доброе времени суток!
Мостики,лавочки это конечно все хорошо,а вот в какое состояние приводят дет.площадку это конечно ужас. Вандальные надписи,пьяные посиделки для д/п это не свойственно";;1;;comment;;474871895.0;550.0;;Управа района Внуково города Москвы
2023-10-06 06:01:44;557;[id474871895|Инна], если пьяные на площадке - Телефон дежурной части ОМВД Внуково (КРУГЛОСУТОЧНО): 8-499-233-98-07, 8-499-233-98-08;;1;;reply;;-174038815.0;550.0;555;Управа района Внуково города Москвы
2023-10-17 10:03:23;573;Вы пишите,а Вы кто вообще жители поселка,какое Ваше дело.У Вас схема поселка имеется.Много мест есть где погулять,Мы за каждый шаг платим,а у Вас ЖКХ;;0;;comment;;468153235.0;550.0;;Управа района Внуково города Москвы
2023-10-17 10:04:08;574;Алешин ручей к нам не касается если что !!!;;0;;comment;;468153235.0;550.0;;Управа района Внуково города Москвы
2023-10-17 10:08:56;575;За что штрафовать что людей не подключены к канализации !!;;0;;comment;;468153235.0;550.0;;Управа района Внуково города Москвы
2023-10-17 10:10:06;576;За собаками смотрите которые срут под заборы вот это экология ));;0;;comment;;468153235.0;550.0;;Управа района Внуково города Москвы
2023-10-20 18:54:09;578;Вот навели порядок на д/п только не известно на долго ли👇;;1;;comment;;474871895.0;550.0;;Управа района Внуково города Москвы
2023-09-01 07:57:55;527;Супер!!!👍👍👍;;0;;comment;;713733974.0;526.0;;Управа района Внуково города Москвы
2023-09-02 09:56:34;529;"Всем жителям микрорайона Внуково поздравления с отремонтированной поликлиникой! Но с новыми стенами вы приобретаете и новую заведующую! 
И теперь внимание!!!Уважаемые мужчины-пациенты филиала 217! Имейте в виду, что обратившись за медицинской помощью, вы можете оказаться в поле зрения недавно назначенной заведующей Ляш, которая начнёт оказывать вам услуги, не имеющие никакого отношения к профилю мед.учреждения. И её не смутит и не остановит наличие у вас семьи и детей. Так уже произошло с одним (а возможно и не с одним!) “vip” пациентом, который всего лишь пришел сделать прививку от ковида.  Но, оказавшись в кабинете Ляш, был очарован невероятно легкой доступностью предложенных ею доп.услуг. В результате он вынес из своей семьи все деньги.  Ляш, прекрасно понимая их происхождение, и почувствовав, что «клиент» может одуматься и забрать эту весьма крупную сумму обратно, стремительно приобрела на них двухкомнатную квартиру в Москве.
Вуаля!  
Главврач ГБУЗ ГП212  Смирнов А.П. осведомлен о морально-нравственном облике назначенной им Ляш и о присвоении ею чужих денежных средств. Видимо именно эти качества и стали определяющими при активном проталкивании Ляш на руководящие должности в вверенной ему поликлинике. 
Всем крепкого здоровья, чтобы необходимость посещать это место возникала как можно реже!

P.S. Заявление о присвоении денежных средств и незаконном обогащении Ляш О.А. написано в соответствующие правоохранительные органы.";;0;;comment;;994572.0;526.0;;Управа района Внуково города Москвы
2023-08-28 12:16:23;520;Сообщите, пожалуйста, будет ли предварительная продажа абонементов?;;1;;comment;;178087167.0;519.0;;Управа района Внуково города Москвы
2023-08-30 12:02:00;522;[id178087167|Татьяна], добрый день! Это объект Департамента спорта. Такие вопросы можно узнать по единому телефону +7 (495) 777-77-77. Но думаю, раньше открытия никто по графику работ и абонементам ничего не скажет.;;0;;reply;;-174038815.0;519.0;520;Управа района Внуково города Москвы
2023-08-30 14:32:50;523;[club174038815|Управа района Внуково города Москвы], спасибо за информацию;;0;;reply;;178087167.0;519.0;520;Управа района Внуково города Москвы
2023-09-01 15:55:13;528;А дата открытия известна? Когда ждать-то;;0;;comment;;202816437.0;519.0;;Управа района Внуково города Москвы
2023-08-02 19:48:34;499;👍;;0;;comment;;799508840.0;494.0;;Управа района Внуково города Москвы
2023-07-28 12:04:10;493;!;;0;;comment;;760918432.0;492.0;;Управа района Внуково города Москвы
2023-08-02 19:48:25;498;👍👍👍👍молодцы;;0;;comment;;799508840.0;492.0;;Управа района Внуково города Москвы
2023-07-24 10:53:52;488;Все замечательно, но ручей канализации напротив дома 12, рядом с детской площадкой, футбольным полем -Желательно взять в работу и этот проект!!! Будет благодарить и стар и мал;;0;;comment;;178087167.0;487.0;;Управа района Внуково города Москвы
2023-08-02 19:49:23;500;👍👍👍;;0;;comment;;799508840.0;487.0;;Управа района Внуково города Москвы
2023-07-17 06:49:55;483;!;;0;;comment;;760918432.0;482.0;;Управа района Внуково города Москвы
2023-07-16 20:36:17;481;!;;0;;comment;;760918432.0;480.0;;Управа района Внуково города Москвы
2023-08-02 19:50:15;501;👍👍👍;;0;;comment;;799508840.0;480.0;;Управа района Внуково города Москвы
2023-07-15 08:39:17;478;!;;0;;comment;;760918432.0;476.0;;Управа района Внуково города Москвы
2023-07-15 08:38:57;477;!;;0;;comment;;760918432.0;469.0;;Управа района Внуково города Москвы
2023-07-10 06:27:45;466;Дорогие жильцы, мамочки, папочки, дедушки и бабушки, собако и автовладельцы, просим вас просматривайте на местных своих котиков , если увидите похожего позвоните. Пожалуйста 🥺;;0;;comment;;206945624.0;464.0;;Управа района Внуково города Москвы
2023-07-04 09:05:50;457;!!!!!!;;0;;comment;;760918432.0;456.0;;Управа района Внуково города Москвы
2023-07-03 09:21:19;455;а итоги? какие сюрпризы нас ждут.;;1;;comment;;7905455.0;450.0;;Управа района Внуково города Москвы
2023-07-07 06:02:42;461;"Почему не публикуете итоги? Нам не интересно смотреть очередные Ваши личные фото с бумажками! Публикуйте какие вопросы обсуждались, какие принимались, итоги! Это не закрытая информация! 
Слишком скрытные!!";;0;;comment;;603854484.0;450.0;;Управа района Внуково города Москвы
2023-07-15 08:39:59;479;!;;0;;comment;;760918432.0;450.0;;Управа района Внуково города Москвы
2023-05-07 10:25:42;421;🙏;;0;;comment;;2895983.0;419.0;;Управа района Внуково города Москвы
2023-04-06 13:01:41;390;Куда обратиться для опиливания тополей?;;0;;comment;;30802402.0;388.0;;Управа района Внуково города Москвы
2023-04-13 16:12:43;398;"[id30802402|Александра], в Управляющую Компанию, у нас это ГБУ ""Жилищник"" района Внуково";;0;;reply;;541238581.0;388.0;390;Управа района Внуково города Москвы
2023-04-13 16:27:51;399;[id541238581|Светлана], в частном секторе?;;0;;reply;;30802402.0;388.0;390;Управа района Внуково города Москвы
2023-04-13 18:15:12;400;[id30802402|Александра], смотря где тополь растет, если за забором, то это не частный участок.;;0;;reply;;541238581.0;388.0;390;Управа района Внуково города Москвы
2023-04-13 18:21:05;401;[id541238581|Светлана], растёт на улице, за забором. Тополь огромный, самостоятельно обрезать не реально. На своем участке мы сами всё делаем, даже в ум не приходит бесплатно кого то просит.;;0;;reply;;30802402.0;388.0;390;Управа района Внуково города Москвы
2023-04-13 18:25:14;402;[id30802402|Александра], тем более, надо обратиться в УК.;;0;;reply;;541238581.0;388.0;390;Управа района Внуково города Москвы
2023-04-14 03:35:49;403;"[id541238581|Светлана], частный сектор, а именно ""кулацкий посёлок"" это особая территория для нашего жилищника. Мы же городу не платим) у нас расходы только газ, вода, и свет и  мусор. А благоустройство мимо, поэтому от нас отмахиваются как от мух. Просьбы по уборке контейнерных площадок, только через жалобы. На портал наш город только по поводу дороги можно написать, всё остальное не нанесено на карту. Буду, конечно, пытаться, но надежда нулевая.";;0;;reply;;30802402.0;388.0;390;Управа района Внуково города Москвы
2023-04-14 05:20:44;404;[id30802402|Александра], всегда есть место диалогу.;;0;;reply;;541238581.0;388.0;390;Управа района Внуково города Москвы
2023-04-01 23:21:43;385;Убитое здания убогое страшное  здания  и требует сноса    быстрого   и пора это под снос пустить это здания         и  сделать заместо здания  детскую площадку  красивую         как была до этего  сломали там все было сделано под деток    а это здания мешает    и   делает вид ужасным     страшным  и это здания сдесь неклицу;;1;;comment;;784410045.0;383.0;;Управа района Внуково города Москвы
2023-04-25 19:33:34;412;[id784410045|Юрий], 😆;;0;;reply;;788049599.0;383.0;385;Управа района Внуково города Москвы
2023-03-31 20:25:11;382;Почему дипутаты, живущие на ул Изваринская, ходят мимо конкретной грязи, наледи, почему невозможно дозвониться в управу Внуково, почему жилищник Внуково принимает заявки от населения, но не выполняет, неделю просили почистить двор дома номер 2, но в конце концов дождались пока весь лёд растаял самостоятельно!?!?! Зачем проверять то, чего проверяет лично мэр Москвы???? Займитесь непосредственно районом!!!;;3;;comment;;537099368.0;380.0;;Управа района Внуково города Москвы
2023-04-01 19:47:44;384;[id537099368|Нюта], согласна! Поддерживаю!;;0;;reply;;603854484.0;380.0;382;Управа района Внуково города Москвы
2023-03-06 19:36:42;352;Обратите внимание на магазин Ярче, чтоб не упало на жителей. Спасибо!;;0;;comment;;618956875.0;351.0;;Управа района Внуково города Москвы
2023-03-07 06:05:20;353;[id618956875|Вера], в течении недели обещали устранить;;1;;reply;;-174038815.0;351.0;352;Управа района Внуково города Москвы
2023-03-07 06:59:27;355;[club174038815|Управа района Внуково города Москвы], большое, при большое спасибо🙏💕;;0;;reply;;618956875.0;351.0;352;Управа района Внуково города Москвы
2023-03-02 17:41:44;347;"А когда наш микрорайон стал Северо-Западным?
Вроде как ЗАО :)";;0;;comment;;2863185.0;346.0;;Управа района Внуково города Москвы
2023-03-05 19:58:08;350;[id2863185|Димка], ну не официально видимо, по расположению действительно северо-запад.;;0;;reply;;490995832.0;346.0;347;Управа района Внуково города Москвы
2024-03-18 08:47:56;711;А где можно посмотреть фото с гуляния Масленицы?;;0;;comment;;273391770.0;339.0;;Управа района Внуково города Москвы
2023-02-14 15:14:13;320;Где жители?;;0;;comment;;618956875.0;318.0;;Управа района Внуково города Москвы
2023-02-14 18:18:42;321;А где бы можно было почитать эти отчёты?;;0;;comment;;33507175.0;318.0;;Управа района Внуково города Москвы
2023-02-23 17:46:14;338;[id33507175|Дмитрий], на официальной странице Муниципального округа р-на Внуково выложены видеофайлы заседаний.;;0;;reply;;541238581.0;318.0;321;Управа района Внуково города Москвы
